system:index,LST,Latitude,Longitude,NDBI,NDVI,.geo
1145,47.69608253000001,19.932394169111692,75.4681710290556,0.14033996683250416,0.1551532033426184,"{""type"":""Point"",""coordinates"":[75.4681710290556,19.932394169111692]}"
1146,42.49043806999998,19.938572774378596,75.18391499599524,0.06064516129032258,0.12043093497499038,"{""type"":""Point"",""coordinates"":[75.18391499599524,19.938572774378596]}"
1147,37.90003721000005,20.017765163405578,75.26733324379015,-0.023683731098560756,0.3724963361016121,"{""type"":""Point"",""coordinates"":[75.26733324379015,20.017765163405578]}"
1148,46.59889811000005,19.80488769475225,75.54075787106656,0.016622744780052705,0.2972322503008424,"{""type"":""Point"",""coordinates"":[75.54075787106656,19.80488769475225]}"
1149,43.837137950000056,19.795031494688192,75.50479945938228,0.006746031746031746,0.12166704010755097,"{""type"":""Point"",""coordinates"":[75.50479945938228,19.795031494688192]}"
1150,42.17427122000004,19.902941047756094,75.14592746482299,-7.78391842453491E-5,0.29112651994774397,"{""type"":""Point"",""coordinates"":[75.14592746482299,19.902941047756094]}"
1151,43.46628278000003,19.795596778053227,75.48096248010613,-0.01038280020975354,0.19424817156315854,"{""type"":""Point"",""coordinates"":[75.48096248010613,19.795596778053227]}"
1152,39.43472818999999,19.782247140364852,75.21510474677386,-0.13480650064304922,0.32468950457213047,"{""type"":""Point"",""coordinates"":[75.21510474677386,19.782247140364852]}"
1153,44.00462092999999,20.02710642936124,75.49145181665534,0.10372264847968173,0.276062036412677,"{""type"":""Point"",""coordinates"":[75.49145181665534,20.02710642936124]}"
1154,45.36841091000002,19.824280068520594,75.32245272653113,0.007302003370155402,0.2253293274786226,"{""type"":""Point"",""coordinates"":[75.32245272653113,19.824280068520594]}"
1155,41.41205276000005,19.84673017839418,75.22614663301486,-0.08509050195932077,0.45447723861930966,"{""type"":""Point"",""coordinates"":[75.22614663301486,19.84673017839418]}"
1156,46.125502340000025,20.00353548859521,75.36792001835111,0.13600572655690765,0.18347836744699106,"{""type"":""Point"",""coordinates"":[75.36792001835111,20.00353548859521]}"
1157,40.65154331000002,19.85786753227219,75.3479522309281,0.028458250807880746,0.1735079325107026,"{""type"":""Point"",""coordinates"":[75.3479522309281,19.85786753227219]}"
1158,40.78655509999999,19.996558611818475,75.15489973536933,0.07849196538936959,0.34485868911605533,"{""type"":""Point"",""coordinates"":[75.15489973536933,19.996558611818475]}"
1159,41.57440871000006,19.749332145356018,75.45377864001318,-0.043591979075850044,0.2984054669703872,"{""type"":""Point"",""coordinates"":[75.45377864001318,19.749332145356018]}"
1160,35.88340541000002,19.864967141764087,75.30252884325829,-0.02617984414674722,0.4221575051571411,"{""type"":""Point"",""coordinates"":[75.30252884325829,19.864967141764087]}"
1161,41.991407149999986,19.78552176040399,75.27270624973549,0.08628644350642976,0.15555555555555556,"{""type"":""Point"",""coordinates"":[75.27270624973549,19.78552176040399]}"
1162,39.87736178,19.76825224573772,75.48840445911546,0.02112086992890004,0.4232289449680754,"{""type"":""Point"",""coordinates"":[75.48840445911546,19.76825224573772]}"
1163,46.21778888000006,19.796481657008997,75.46863222352654,0.12251443232841565,0.21990369181380418,"{""type"":""Point"",""coordinates"":[75.46863222352654,19.796481657008997]}"
1164,48.61894792999999,20.02799125046487,75.37307597263789,0.1254250850170034,0.12434100552912435,"{""type"":""Point"",""coordinates"":[75.37307597263789,20.02799125046487]}"
1165,48.012249380000014,19.840830845692835,75.55396159429674,0.04328578455484506,0.24162144909032876,"{""type"":""Point"",""coordinates"":[75.55396159429674,19.840830845692835]}"
