NDVI,NDBI,Elevation,Population,LandCover_Bare_sparse_vegetation,LandCover_Built-up land,LandCover_Cropland,LandCover_Grassland,LandCover_Permanent_water_bodies,LandCover_Shrubland,LandCover_Tree cover,LST,Latitude,Longitude,Predicted_LST,Residual,Heat_Category,LandCover_Class
0.1423175202755249,0.1012237762237762,622,1.405458927154541,0,0,0,1,0,0,0,47.74393481000004,19.966684106223155,75.18332984766813,47.143627,0.6003076432519947,Very High,Grassland
0.2070669631826044,0.1390553401480437,696,1.615211844444275,0,0,1,0,0,0,0,46.26393215000002,20.034089275087567,75.36470544326913,45.101303,1.162629049414079,Very High,Cropland
0.1625416886080393,-0.0085274859144205,572,3.984358310699463,0,0,1,0,0,0,0,46.43825117000006,19.854566194318,75.54477936718654,44.120605,2.3176457012500578,Very High,Cropland
0.1687657430730478,0.0861909175162187,732,2.82341742515564,0,0,1,0,0,0,0,46.75270900999999,19.97807776738649,75.48993575964302,46.366703,0.38600597655272395,Very High,Cropland
0.227725631768953,0.1202400662251655,718,1.322713851928711,0,0,0,1,0,0,0,47.36795261000003,19.99704554254897,75.36169686207624,45.016975,2.3509772071680004,Very High,Grassland
0.2027322404371584,0.0351780821917808,692,2.0308291912078857,0,0,1,0,0,0,0,46.43483315000003,20.000383483825125,75.49231884045578,43.386692,3.0481411028808907,Very High,Cropland
0.1755921129389802,0.0868225484864962,808,1.606317400932312,0,0,1,0,0,0,0,46.10157620000001,20.041280655615687,75.46345396409916,46.104576,-0.0029999108398328644,Very High,Cropland
0.13404590853338,0.1961247050055893,603,1.4312750101089478,0,0,0,1,0,0,0,47.13040022000001,19.76336922343527,75.35905235225,47.944824,-0.8144239987499873,Very High,Grassland
0.2106149957877,0.1115919629057187,802,1.7339227199554443,0,0,1,0,0,0,0,46.56984494000005,20.03859201552211,75.46300365795327,46.02699,0.5428559568457558,Very High,Cropland
0.1559534945877322,0.1299537316435325,731,2.5781352519989014,0,0,0,1,0,0,0,46.45192325000005,19.941585156222484,75.52542887450359,46.018055,0.4338682878418467,Very High,Grassland
0.1632996632996633,0.1277612478586241,707,2.472969055175781,0,0,0,1,0,0,0,47.598668960000055,19.98918042910588,75.36218771491896,46.557255,1.041414168740289,Very High,Grassland
0.1636450954496338,0.1284956388813955,740,3.5921871662139893,0,0,0,1,0,0,0,46.72365583999999,19.95084694438688,75.47474988759751,46.21705,0.5066071949804609,Very High,Grassland
0.235370611183355,0.0840921264059989,697,2.326246976852417,0,0,0,1,0,0,0,45.98707252999998,19.939672978013665,75.45291980965688,44.85315,1.1339231159374776,Very High,Grassland
0.084528887165568,0.0797828590228656,576,4.628034114837647,1,0,0,0,0,0,0,48.49931723000003,19.898553882306697,75.23149979778387,47.111202,1.3881149900097967,Very High,Bare_sparse_vegetation
0.1291999492836313,0.066848281642917,706,3.912766218185425,0,1,0,0,0,0,0,45.98878153999999,19.968015397300857,75.49670469524952,43.988144,2.0006376191015534,Very High,Built-up land
0.1416370106761565,0.105409927495817,552,2.434213399887085,0,0,1,0,0,0,0,49.02911032999998,19.79601612849938,75.56531141518624,48.01385,1.015259164228496,Very High,Cropland
0.1338016104163097,0.0660457239627434,574,8.423319816589355,0,0,1,0,0,0,0,46.37159978,19.858831411078985,75.4878982963389,46.206024,0.16557561007812183,Very High,Cropland
0.143307914804102,0.068751338616406,575,3.142124652862549,0,0,1,0,0,0,0,48.38994059000004,19.853903683856903,75.55069277689938,47.434963,0.9549773636816781,Very High,Cropland
0.1518855656697009,0.1300333922608524,740,1.95935332775116,0,0,1,0,0,0,0,47.79691412,19.962650306837013,75.5152329462219,46.63287,1.1640443995410124,Very High,Cropland
0.0866618252239167,0.0744329896907216,505,2.4780662059783936,0,0,1,0,0,0,0,47.25857597000004,19.740575188950928,75.27543621460428,47.079987,0.17858939773441307,Very High,Cropland
0.1221251998524166,0.1315438796877974,732,2.394670009613037,0,0,0,1,0,0,0,47.82425827999998,20.022786211363936,75.35386980019987,46.841072,0.9831861974804497,Very High,Grassland
0.2381667918858001,0.1349081364829396,632,5.460105419158936,0,0,0,1,0,0,0,46.48781245999999,19.8222541144104,75.38155485089284,45.231712,1.2561001186913927,Very High,Grassland
0.1190895224686143,0.1126616429435296,630,1.354507565498352,0,0,0,1,0,0,0,47.80033214000002,19.9669242922954,75.18132669518053,47.902496,-0.10216419789060183,Very High,Grassland
0.1446850393700787,0.0803597904517149,835,1.365908980369568,0,0,0,1,0,0,0,47.95072502000005,19.97669510692245,75.25284122027249,46.907387,1.0433382402148936,Very High,Grassland
0.1002401719125268,0.0939939627355053,562,1.4784647226333618,0,0,0,1,0,0,0,48.003704330000005,19.74114209620852,75.403299216216,47.65346,0.3502428737011769,Very High,Grassland
0.1701359022879752,0.1849011384062312,583,3.67569899559021,0,0,0,1,0,0,0,47.48416529000002,19.79621025795511,75.46434973834319,46.633015,0.8511506110449432,Very High,Grassland
0.1008260447035957,0.0831647106434641,596,6.040323257446289,0,0,0,1,0,0,0,47.21585072000005,19.919552050332825,75.24609302097748,48.17189,-0.9560395387890139,Very High,Grassland
0.2854009261515964,0.0050933786078098,713,2.898794651031494,0,0,1,0,0,0,0,46.24513304000004,20.0329778642719,75.24058403257654,44.552315,1.6928182816992603,Very High,Cropland
0.1348348050401825,0.0589880707527766,663,4.987028121948242,0,0,0,1,0,0,0,47.95756105999999,19.959217017828905,75.33546451979893,46.73312,1.2244410954003797,Very High,Grassland
0.177074119936317,0.1577215189873417,858,0.838795006275177,0,0,0,1,0,0,0,50.902185290000034,19.99824805382349,75.32264277397755,48.77158,2.1306055475683934,Very High,Grassland
0.1280931586608442,0.1039426523297491,613,27.058349609375,0,0,0,1,0,0,0,49.83405404000001,19.923715381440623,75.32587566296073,47.189552,2.644501732871106,Very High,Grassland
0.1242439266236985,0.0868969960537972,555,6.261237621307373,0,0,0,1,0,0,0,46.80910634000003,19.88393378400229,75.2645659791424,47.091896,-0.28278971712887824,Very High,Grassland
0.1814270347794908,0.1905171354870409,734,2.63919997215271,0,0,0,1,0,0,0,47.791787090000014,20.000784815305536,75.39855167901803,45.67544,2.1163453480566545,Very High,Grassland
0.1907364787111622,0.1370791201918065,559,2.7368409633636475,0,0,1,0,0,0,0,48.61894792999999,19.817774295192333,75.57923770587068,47.375595,1.2433528372265528,Very High,Cropland
0.2128259337561663,0.0845744680851063,633,2.0583503246307373,0,0,1,0,0,0,0,47.31155527999999,19.93984552693968,75.5680563925984,46.146393,1.1651624577343682,Very High,Cropland
0.1189739053516143,0.0557352575267479,556,3.2076706886291504,0,0,1,0,0,0,0,47.62943114000001,19.83406210061668,75.51777829236892,46.60078,1.0286506529394615,Very High,Cropland
0.1684298908480268,0.0059289949282091,734,1.5671826601028442,0,0,1,0,0,0,0,46.510029590000045,20.027451947866872,75.21436671729279,45.54514,0.964890277255904,Very High,Cropland
0.154749686395256,0.1604344581709642,712,1.912441849708557,0,0,0,1,0,0,0,47.4004238,19.95113198611872,75.50472047294326,46.264595,1.1358287682617174,Very High,Grassland
0.1714101738570508,0.0986920332936979,671,3.507085084915161,0,0,0,1,0,0,0,46.68093059,19.97960489268731,75.37263917286386,46.60929,0.07163951333984642,Very High,Grassland
0.1397797410141595,0.0973739697143952,794,3.3114795684814453,0,0,1,0,0,0,0,46.97829833000003,19.808714193806725,75.32803851392048,46.89652,0.08177962272463901,Very High,Cropland
0.1483413311078656,0.1111111111111111,566,1.5178008079528809,1,0,0,0,0,0,0,48.30790811000003,19.89398826680618,75.20756449323024,46.89718,1.4107294600976843,Very High,Bare_sparse_vegetation
