Zone_ID,Mean_Baseline_LST,Mean_Greening_Cooling_C,Mean_Cool_Surface_Cooling_C,Mean_Best_Cooling_C,Mean_Population,Zone_Latitude,Zone_Longitude,Point_Count,Recommended_Intervention
15_12,43.25678,0.08083555,-0.024091227,0.2624359,2.93231588822824,20.0325014991662,75.39175700154075,27,Urban greening
10_20,44.109207,0.14956307,0.026328802,0.25802553,2.7956282421946526,19.933106349570778,75.5529034911402,32,Urban greening
15_7,41.56409,0.12635267,-0.07218665,0.25438944,1.4563060248339619,20.03292132692709,75.29179000003465,27,Urban greening
7_9,41.77595,0.06691279,0.17257956,0.2542548,176.59317848899147,19.87385190175263,75.33250580214688,33,Cool/permeable surfaces
6_14,42.866783,0.11525984,0.026218863,0.25353488,11.219826600130867,19.851254665523832,75.43029986792408,34,Urban greening
11_10,42.10193,0.061845075,0.037531603,0.25314853,16.133982645837886,19.952816146536524,75.35187350084942,38,Urban greening
9_18,44.14712,0.12283046,-0.012690227,0.25046703,3.0368122418721515,19.91447342950259,75.51184218937435,30,Urban greening
2_18,42.436592,0.16379574,-0.019182341,0.24711882,5.751157207148416,19.776825517759285,75.51043621932054,28,Urban greening
11_2,40.97455,0.12880199,-0.1777464,0.24573459,1.6558042909159805,19.953495231663585,75.19216298357418,33,Urban greening
9_12,43.24777,0.09439896,0.084820256,0.24569437,13.983142664938262,19.914448548979905,75.39304543270508,33,Urban greening
2_19,41.971085,0.14639321,-0.13597794,0.24446411,3.191066932678223,19.77832255532364,75.52674938226592,10,Urban greening
10_18,43.5835,0.11982495,-0.066582546,0.24323845,3.5298238822392056,19.93265760398355,75.51155900301697,28,Urban greening
5_17,42.89859,0.06124658,-0.03915232,0.24109338,3.4085762211770723,19.833084978032737,75.49209699476015,33,Urban greening
15_13,42.726967,0.20752881,-0.12195384,0.23801307,3.466917904218038,20.033932257295298,75.41287805172179,30,Urban greening
5_8,45.130898,0.034111682,0.0796072,0.23770024,12.728279919459903,19.833713453061755,75.31314874397256,29,Cool/permeable surfaces
8_10,41.80417,0.008511311,0.13872962,0.23692569,158.789687491752,19.893668119660195,75.3512900396849,37,Cool/permeable surfaces
7_2,43.19208,0.007744344,-0.03629875,0.23120753,3.1895655155181886,19.873107500549796,75.19125964695041,30,Urban greening
3_2,40.647945,0.1006297,-0.12394449,0.22803698,2.3298462794886694,19.793479139745507,75.19274512236672,36,Urban greening
13_12,43.241497,0.019946003,-0.09992228,0.22790737,2.5088409394025804,19.991938494774747,75.39273634287332,40,Urban greening
12_13,42.837616,0.063291416,-0.20664446,0.22348213,2.2842559473855153,19.973131985918712,75.41238965446803,28,Urban greening
13_6,41.112476,0.010293484,-0.058241367,0.2230388,1.4467087425291538,19.994223223348403,75.27251258332552,32,Urban greening
2_8,42.253597,0.029472569,-0.02954603,0.222464,4.12074533190046,19.77535522593062,75.31098774537615,35,Urban greening
15_1,42.410816,0.021003723,-0.035219293,0.22214368,8.820001915881509,20.030273586194227,75.1699609578006,38,Urban greening
2_16,43.19346,0.05471811,-0.09991604,0.2216006,5.7353639660812,19.773863834968395,75.47198555446728,41,Urban greening
6_10,42.258778,0.016183281,0.13208494,0.22094402,132.77943353652955,19.853566672850498,75.350469781648,40,Cool/permeable surfaces
6_8,42.379173,0.055175558,0.0077017616,0.21935384,83.57383610220516,19.85280250817476,75.30993149515686,34,Urban greening
11_7,42.532608,0.17708315,-0.07668032,0.21925718,6.078742129462106,19.954215546387235,75.29080890346196,21,Urban greening
5_7,42.32649,0.04504084,0.024947556,0.21784592,30.22520994257044,19.831464662372515,75.29274537378988,27,Urban greening
8_9,41.618843,-0.0751153,0.069595434,0.21324834,129.07547264099122,19.89406075054815,75.32954168016194,40,Cool/permeable surfaces
11_1,42.422146,0.016627368,0.100868784,0.21061426,1.3174997287638046,19.953008944536037,75.17203098278048,34,Cool/permeable surfaces
8_1,43.341194,-0.0075420034,0.038327824,0.20984702,3.66278000311418,19.894913821021365,75.1725065213084,22,Cool/permeable surfaces
13_3,41.647594,0.0018755912,-0.08060551,0.20827799,2.6197327941656114,19.992308052058384,75.2112426986537,40,Urban greening
11_0,41.904915,0.07344337,0.01230273,0.20243321,1.651508357213891,19.95560933561942,75.15400103452815,23,Urban greening
5_5,41.061737,0.06626039,-0.12508282,0.20189536,49.32436616797196,19.834491317740788,75.24981096724333,38,Urban greening
15_15,43.927658,0.101947546,-0.07589316,0.20132089,2.1174680925905704,20.033304552451145,75.45111321978052,32,Urban greening
7_11,41.738125,-0.028833516,0.11310043,0.19559924,166.6825424194336,19.87380483870405,75.37263118049279,30,Cool/permeable surfaces
2_5,41.11021,-0.019284176,0.004364796,0.19481209,1.906692263407585,19.774172503826275,75.2527822104484,39,Cool/permeable surfaces
5_2,40.613865,-0.058041543,-0.016652772,0.19254881,16.957282940546673,19.83336579170042,75.19155563351043,33,Cool/permeable surfaces
9_17,44.69235,0.12327881,-0.11363767,0.18790054,7.187315718332926,19.912276523934043,75.49280300604273,30,Urban greening
7_13,42.890987,0.010311742,0.04914536,0.1867853,39.794664075297696,19.873060164197774,75.41102692382849,31,Cool/permeable surfaces
10_0,42.16395,-0.081367806,0.0034592086,0.18484797,1.452858170947513,19.93198185041705,75.15425543265988,37,Cool/permeable surfaces
10_13,42.172485,0.00922788,0.020332081,0.18475723,4.4297460873921715,19.93201697254474,75.41254797014545,30,Cool/permeable surfaces
6_13,42.25537,0.099643216,-0.17321777,0.18287523,15.58619228486092,19.853865385477906,75.41148402756093,31,Urban greening
9_10,42.105614,-0.07144534,0.06974004,0.18263994,127.96967709859213,19.912570925261598,75.35430126217197,30,Cool/permeable surfaces
13_2,42.374523,-0.015684312,-0.022867633,0.18158008,8.453674670188658,19.993932904146373,75.19082966875658,31,Urban greening
9_11,42.309948,-0.0015312721,-0.08018178,0.181334,24.630747482694428,19.914254244325427,75.37303403902068,29,Urban greening
3_3,40.52577,0.026637027,-0.05200848,0.17951855,7.172249580684461,19.794657508424077,75.21157437030996,38,Urban greening
9_21,42.98854,0.06160716,-0.087812126,0.17928435,3.0364307604337992,19.914418348123217,75.57127653130978,38,Urban greening
5_1,40.68602,-0.051746946,-0.048027962,0.17817307,2.1914967840368096,19.832722277668342,75.17283004736244,33,Cool/permeable surfaces
10_1,41.880127,0.018827438,-0.073033266,0.174315,1.2863998810450237,19.933225419642593,75.17293383305262,30,Urban greening
7_8,41.218685,-0.02356555,-0.057174683,0.16500854,112.58150105863004,19.872824296520072,75.31252578927617,37,Urban greening
10_2,42.538162,0.034324426,-0.04184832,0.1633291,2.2267680883407595,19.932387219681758,75.19082240842324,35,Urban greening
15_5,40.27703,-0.009491701,-0.20288144,0.15379158,4.41053228194897,20.03313895873611,75.25123049163541,26,Urban greening
14_4,40.825966,-0.054175805,-0.13168927,0.1463423,2.074184064207406,20.012790687797846,75.23208183474176,29,Urban greening
3_18,40.428875,0.02652795,-0.25106147,0.14599064,4.108480317252023,19.792689125575674,75.51139576242244,35,Urban greening
5_3,41.031673,-0.09123073,-0.044924695,0.14389047,19.699160752089128,19.833320580837775,75.21339824740342,46,Cool/permeable surfaces
14_1,41.154903,-0.005119693,-0.23964371,0.14348209,9.036142741480182,20.014003430302733,75.17277606333589,31,Urban greening
15_9,42.774036,-0.09258888,-0.04620325,0.14277722,1.8901191836311704,20.033833796116134,75.33317280315325,21,Cool/permeable surfaces
8_2,42.314465,-0.019069018,-0.1322658,0.1394018,4.319215890339443,19.893121364147806,75.190447055055,35,Urban greening
10_10,40.93273,-0.24911329,-0.016183699,0.13916603,20.21150965303988,19.933899850094598,75.35224361958493,37,Cool/permeable surfaces
0_3,40.11526,-0.092132464,-0.11051517,0.13651425,1.9169315927558475,19.73301612092491,75.21288072092135,36,Urban greening
10_11,41.388714,-0.102147326,0.013258714,0.12515405,7.003140266125019,19.933860850308402,75.37345037496203,26,Cool/permeable surfaces
13_0,41.400917,-0.20874615,-0.08112927,0.122722246,1.2537914544343949,19.99093668664819,75.15239215869411,20,Cool/permeable surfaces
4_6,40.706566,-0.014727812,-0.12935051,0.11775076,9.144349483343271,19.81504249071058,75.27231426803556,26,Urban greening
3_6,40.72676,-0.045247935,-0.08854675,0.11029787,4.266342383623123,19.793219137213836,75.27181697059112,40,Urban greening
7_10,41.37618,-0.24434595,0.01807729,0.10538909,168.28962438246782,19.873351466019766,75.35266912437584,34,Cool/permeable surfaces
5_15,42.13453,-0.1802917,-0.13122608,0.102845594,5.570989662601102,19.835311272815158,75.45204973763529,31,Cool/permeable surfaces
5_6,40.010628,-0.13025469,-0.10154484,0.101874866,13.461041791098458,19.835011986890674,75.27063132421938,35,Cool/permeable surfaces
3_14,42.22479,-0.013531063,-0.18949293,0.09184713,3.1863536731056543,19.791928712619566,75.43107407736204,23,Urban greening
11_22,44.44612,-0.42045975,0.089696884,0.089696884,3.648054599761963,19.952944489761173,75.58355318693494,2,Cool/permeable surfaces
15_10,40.455563,-0.2173418,-0.13911721,0.08348002,4.093173782030742,20.033218236238696,75.35341320230533,33,Cool/permeable surfaces
12_10,41.800743,-0.095459335,-0.046509657,0.076049455,9.728920091282237,19.972720079518375,75.35285214694414,22,Cool/permeable surfaces
4_16,41.93538,-0.21286774,-0.14379913,0.07220306,5.24845871925354,19.813475286283083,75.4732605197938,25,Cool/permeable surfaces
15_14,42.84838,-0.12148412,-0.13628349,0.066557184,2.5109643936157227,20.03300257613624,75.43341147763294,30,Urban greening
14_6,38.724716,-0.11297989,-0.2521508,0.06503365,4.184277550740675,20.013431018047303,75.27107499569513,22,Urban greening
14_5,39.89893,-0.12100644,-0.18696976,0.053973023,2.9306287191532276,20.014295078649827,75.25196105236756,27,Urban greening
6_1,41.458755,-0.1420181,-0.15725738,0.049732648,2.3109224988864017,19.85573215930748,75.17198110112949,26,Urban greening
4_2,40.173325,-0.16314091,-0.15747608,0.049622815,3.736952273284688,19.814239470472124,75.19097225546608,34,Cool/permeable surfaces
3_17,40.156967,-0.07889069,-0.21540433,0.043808695,6.962234402811805,19.793192546562917,75.49304775910227,43,Urban greening
3_5,39.950527,-0.16378346,-0.2521075,0.043405756,3.708592744434581,19.79388351647499,75.25099416870508,34,Urban greening
4_3,39.21083,-0.16277103,-0.24280065,0.04066607,6.781431889533996,19.81220354560187,75.21154943395779,30,Urban greening
14_3,40.22609,-0.11017782,-0.22087218,0.03975816,3.0398566722869873,20.01329363654493,75.21146831979262,22,Urban greening
1_9,41.111145,-0.19259952,-0.18540794,0.037681434,2.071603380716764,19.752489757485254,75.33137131735351,26,Cool/permeable surfaces
4_5,39.408237,-0.13359225,-0.19525456,0.032158375,8.645187124609947,19.813851960092848,75.2512352891024,32,Urban greening
6_2,40.75356,-0.19069515,-0.11790114,0.027696462,7.869349442995512,19.851907025060836,75.19083003948889,39,Cool/permeable surfaces
2_2,37.47325,-0.30920687,-0.27912262,0.02326688,3.4686197114713266,19.77311920917334,75.193983829337,33,Cool/permeable surfaces
4_17,41.015633,-0.15782589,-0.32124582,0.019727282,4.033106459511651,19.816578447352587,75.48742079685849,18,Urban greening
3_4,39.998394,-0.21285704,-0.2256024,0.013500307,13.071478773907918,19.793476877802252,75.23251831708843,41,Urban greening
9_3,42.622414,-0.18419893,-0.2336518,0.011538475,4.889663653988992,19.91446497433454,75.21232572444809,31,Urban greening
1_4,39.57983,-0.122478485,-0.20890577,0.00829951,2.6023349220102485,19.753886598996303,75.23155446767728,33,Urban greening
15_8,41.35236,-0.291327,-0.21343088,0.003112793,1.872248152891795,20.034938687844754,75.31215871641707,24,Cool/permeable surfaces
3_1,41.265663,-0.41495323,-0.0049037933,-0.0049037933,1.6448819637298584,19.796104245830925,75.17993783368249,2,Cool/permeable surfaces
15_0,41.528973,-0.135881,-0.31589425,-0.01248614,8.083488504091898,20.031407569163,75.15568877978643,18,Urban greening
9_2,41.797092,-0.26243544,-0.17777467,-0.024074163,2.097170142027048,19.912811081699882,75.19237247071517,39,Cool/permeable surfaces
2_3,39.51498,-0.24471505,-0.22496094,-0.059706658,5.346361960134199,19.77340525637946,75.21064301767605,31,Cool/permeable surfaces
2_4,39.35741,-0.3067405,-0.31432134,-0.07470148,5.238478400490501,19.772689020808,75.23207525048585,33,Urban greening
8_22,44.022186,-0.6040287,-0.07673645,-0.07673645,2.767751932144165,19.897714598153478,75.58377405974437,2,Cool/permeable surfaces
1_3,39.42098,-0.35759184,-0.27545065,-0.106058165,1.7424916134940254,19.752882094041343,75.21223549289623,45,Cool/permeable surfaces
10_9,40.289917,-0.29770994,-0.30588293,-0.10972309,11.75062781572342,19.934463179175616,75.33149953692485,16,Urban greening
4_18,40.92011,-0.26407146,-0.36824608,-0.122154236,3.8159666061401367,19.817807660635406,75.51263686696035,8,Urban greening
15_6,39.296566,-0.3520068,-0.3585362,-0.1339936,2.081797841717215,20.032889740437916,75.2734667444604,34,Urban greening
9_20,40.511818,-0.26380676,-0.5313669,-0.13695063,3.3432087217058455,19.91403628293086,75.55264455143534,14,Urban greening
1_2,35.165066,-0.9036738,-0.47108984,-0.3076048,1.3812194963296254,19.755465766881155,75.19749716465957,12,Cool/permeable surfaces
14_0,39.55028,-0.65963465,-0.5277607,-0.3106827,6.4718242209890615,20.013330717309227,75.154782711134,23,Cool/permeable surfaces
